conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,96782E+18;Tue Sep 16 05:21:49 +0000 2025;1;Bahlil: SPBU Swasta Wajib Beli BBM di Pertamina demi Kendali Negara Bahlil menepis anggapan pemerintah membatasi impor BBM oleh swasta. Ia menegaskan justru kuota impor ditambah hingga 110% dari tahun sebelumnya. Namun bila masih kurang swasta diminta berkolaborasi dengan https://t.co/hiYmAZ84XA;1,96782E+18;https://pbs.twimg.com/amplify_video_thumb/1967820565198323712/img/ta7A77WTLN19jkyo.jpg;;in;;1;0;0;https://x.com/undefined/status/1967821199934885912;68930552;
1,96782E+18;Tue Sep 16 05:14:05 +0000 2025;0;Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia memberikan sinyal bahwa pemerintah tidak akan membuka tambahan impor bahan bakar minyak (BBM) non-subsidi untuk SPBU swasta. Baca selengkapnya https://t.co/jtvcunE5X9 ~LL #ImporBBM #Bahlil https://t.co/9GtqcsQmkX;1,96782E+18;https://pbs.twimg.com/media/G08ZJq-bgAA-1xg.jpg;;in;;1;3;0;https://x.com/undefined/status/1967819254188872037;23343960;
1,96758E+18;Tue Sep 16 05:03:57 +0000 2025;0;@e100ss Kerja Pertamina yg buruk konsumen beralih beli BBM ke SPBU swasta malah pihak swasta di jadikan tumbal atas bobroknya Pertamina skrg muncul aturan dari Bahlil swasta di wajibkan beli dri Pertamina dulu gk boleh impor sendiri bajingan Anakmu Bahlil wo @prabowo tukang rusuh;1,96782E+18;;e100ss;in;;0;0;1;https://x.com/undefined/status/1967816704794431667;2283528067;
1,9678E+18;Tue Sep 16 04:03:38 +0000 2025;0;Menteri ESDM Bahlil Lahadalia angkat bicara soal kelangkaan BBM di sejumlah SPBU swasta. Bahlil menjelaskan pemerintah telah memberikan kuota impor lebih dari cukup kepada para SPBU swasta. https://t.co/NPX512fnLI;1,9678E+18;;;in;;1;0;0;https://x.com/undefined/status/1967801527810343084;1,73826E+18;
1,96779E+18;Tue Sep 16 03:13:18 +0000 2025;0;BBM SPBU Swasta Kosong Begini Kata Bahlil soal Kuota Impor https://t.co/Yv1bEJeeTL;1,96779E+18;;;in;;0;0;0;https://x.com/undefined/status/1967788860940894240;80543284;
1,96778E+18;Tue Sep 16 02:56:19 +0000 2025;0;Beberapa stok BBM di SPBU swasta susah dicari. Banyak yang menduga pemerintah membatasi impor Menteri ESDM Bahlil Lahadalia langsung kasih klarifikasi. Menurutnya tetap ada impor BBM Bahlil juga minta SPBU swasta kerja sama dengan Pertamina supaya stok BBM bisa ngalir lagi https://t.co/sPTCKKm5B9;1,96778E+18;https://pbs.twimg.com/amplify_video_thumb/1967784522457677824/img/lh4jxeu2V6U_E-WX.jpg;;in;;0;0;0;https://x.com/undefined/status/1967784584730603581;1,43109E+18;
1,96778E+18;Tue Sep 16 02:30:04 +0000 2025;0;BBM Masih Langka di SPBU Swasta Bahlil Tegaskan Impor Tetap Tak Akan Dibuka https://t.co/54Z4LMtOt3 #BBM;1,96778E+18;;;in;;0;1;0;https://x.com/undefined/status/1967777978592756160;43799886;
1,96758E+18;Tue Sep 16 02:27:58 +0000 2025;0;@gitarherooo @e100ss Sebagai Purchasing Manager SPBU swasta saya menyambut baik arahan Menteri ESDM Bahlil untuk berkolaborasi dengan Pertamina. Peningkatan kuota impor 10% tahun ini sangat membantu atasi kelangkaan BBM. Kami siap berkoordinasi ketat demi pasokan stabil dan kesejahteraan masyarakat.;1,96778E+18;;gitarherooo;in;;0;0;0;https://x.com/undefined/status/1967777451331002453;1,72067E+18;
1,96777E+18;Tue Sep 16 01:46:46 +0000 2025;266;Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menegaskan tidak akan membuka tambahan impor bahan bakar minyak (BBM) non subsidi untuk stasiun pengisian bahan bakar umum (SPBU) swasta. Baca di sini: https://t.co/3pxyTDzIQR ~TA #Bahlil #BBM #SPBUSwasta https://t.co/ggbVimK4Oa;1,96777E+18;https://pbs.twimg.com/media/G07pulEaEAQeEpo.jpg;;in;;109;273;96;https://x.com/undefined/status/1967767084101947590;23343960;
1,96759E+18;Mon Sep 15 14:03:37 +0000 2025;30;Menteri ESDM Bahlil Lahadaliab menanggapi kelangkaan bahan bakar minyak (BBM) di sejumlah SPBU swasta. Ia membantah bahwa pemerintah membatasi kuota impor bahkan menyebut kuota tahun 2025 sudah ditambah 110% dibandingkan tahun sebelumnya. Bahlil menyarankan agar SPBU swasta https://t.co/kKConvHKJa;1,96759E+18;https://pbs.twimg.com/amplify_video_thumb/1967588611391713280/img/prhTVjIN0Or8Vy59.jpg;;in;;17;76;19;https://x.com/undefined/status/1967590129566183897;57261519;
1,96723E+18;Mon Sep 15 06:11:31 +0000 2025;0;@rasjawa Kosongnya stok bahan bakar minyak (BBM) di beberapa SPBU Shell di Indonesia tidak disebabkan oleh pembatasan impor dari pemerintah. ï¸ Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menyatakan bahwa pemerintah telah memberikan izin impor kepada Shell sesua;1,96747E+18;;rasjawa;in;;0;2;0;https://x.com/undefined/status/1967471321874628833;1,85676E+18;
1,96743E+18;Mon Sep 15 05:38:18 +0000 2025;7;@sdenta Kasihan karyawan spbu shell bp dan vivo udah mulai dirumahkan karena baru tahun depan mereka bisa impor lagi. Gila memang si bahlil;1,96746E+18;;sdenta;in;;0;1;0;https://x.com/undefined/status/1967462963834765814;709961863;
1,96611E+18;Mon Sep 15 05:16:39 +0000 2025;0;@ARSIPAJA Ini Bahlil gak belajar dari demo kemarin ya? Atau emang nantangin masyarakat? Ini yang perkara BBM swasta (shell dll) juga infonya impor harus satu pintu via Pertamina. Pegawai SPBU shell juga kena layoff krn stock kosong. Menyusahkan sekali pejabat satu ini https://t.co/3swb0FbAHN;1,96746E+18;https://pbs.twimg.com/media/G03QLaWbgAAsWr2.jpg;ARSIPAJA;in;;0;0;0;https://x.com/undefined/status/1967457513567371712;1,63511E+18;
1,96242E+18;Sat Sep 13 16:03:41 +0000 2025;0;Bahlil pastikan Shell VIVO dan BP tak akan dapat tambahan BBM impor dari BBM jenis tersebut dipastikan akan kosong. https://t.co/YolydLqpBv;1,9669E+18;;A_BLogWeb;in;;0;0;0;https://x.com/undefined/status/1966895570016235755;537442450;
1,9668E+18;Sat Sep 13 09:42:10 +0000 2025;0;Bahlil: tak ada diskriminasi kelangkaan karena distribusi teknis. Baca lebih lanjut melalui link ini : https://t.co/9WH7kjdk6i https://t.co/2pYxDMWflG;1,9668E+18;https://pbs.twimg.com/media/G0t5xhha0AAbLek.jpg;infoenergi_id;in;;0;0;0;https://x.com/undefined/status/1966799558559564023;1,20735E+18;
1,96618E+18;Fri Sep 12 04:08:25 +0000 2025;0;@somexthread lill bahlill. spbu impor lu matiin which is berguna buat rakyat yg ngasih makan lu tp lu malah lanjutin tambang yg ngerugiin rakyat yg ngasih makan lu itu fuck u bahlil;1,96635E+18;;somexthread;in;;0;0;0;https://x.com/undefined/status/1966353176803815614;1,24282E+18;
1,96629E+18;Thu Sep 11 23:49:36 +0000 2025;0;Apa bahlil lagi diisengin melonnya yg bisikin supaya ga usah nambah kuota impor spbu asing ya?;1,96629E+18;;;in;;0;0;0;https://x.com/undefined/status/1966288045076090950;19078316;
1,96564E+18;Wed Sep 10 05:03:22 +0000 2025;4;Menteri ESDM Bahlil Lahadalia membantah dirinya sengaja tak beri kuota impor untuk SPBU swasta sehingga harus membeli ke Pertamina. Dia menegaskan kuota tahun ini justru lebih tinggi 110 persen dari 2024. Gini gini impor untuk 2025 kuotanya itu diberikan 110 persen https://t.co/8bqoYapxL6;1,96564E+18;https://pbs.twimg.com/amplify_video_thumb/1965642098017009669/img/kxjHdCDG59eVXN8O.jpg;;in;;9;5;3;https://x.com/undefined/status/1965642231286825335;46693036;
1,96542E+18;Tue Sep 09 14:00:39 +0000 2025;0;Bahlil Respons Kabar Tak Beri Kuota Impor BBM ke SPBU Swasta hingga Harus Beli dari Pertamina https://t.co/wWMbTO5XuL;1,96542E+18;;;in;;0;0;0;https://x.com/undefined/status/1965415054964391957;132078023;
1,96536E+18;Tue Sep 09 10:17:58 +0000 2025;0;Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia membantah tidak memberikan kuota impor untuk SPBU swasta seperti British Petroleum (BP) dan Shell hingga harus membeli ke Pertamina. https://t.co/HvcSVTGSdN.;1,96536E+18;;;in;;0;0;0;https://x.com/undefined/status/1965359016076608005;106247388;
1,96494E+18;Mon Sep 08 06:19:39 +0000 2025;0; Kami bekerja sama untuk memastikan pasokan BBM segera normal tegas Menteri ESDM Bahlil Lahadalia. Baca lebih lanjut melalui link ini : https://t.co/cbagBlkTfz https://t.co/IZkW73LZSP;1,96494E+18;https://pbs.twimg.com/media/G0TbePBaMAAPXxh.jpg;infoenergi_id;in;;0;0;0;https://x.com/undefined/status/1964936653673488704;1,20735E+18;
1,9647E+18;Sun Sep 07 14:30:00 +0000 2025;0;SPBU Swasta Keluhkan Stok Bahlil: Kuota Impor BBM Sudah Ditambah #golkarsolid #partaigolkar #bahlillahadalia #golkarpedia https://t.co/J7yqawTTG2;1,9647E+18;;;in;;0;0;2;https://x.com/undefined/status/1964697665574518947;1,56378E+18;
1,96342E+18;Thu Sep 04 01:59:00 +0000 2025;6;Soal Kelangkaan BBM di SPBU Swasta Bahlil Lahadalia: Mereka Sudah Dapat Kuota Impor #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/uCrn21tZHm;1,96342E+18;;;in;;0;0;23;https://x.com/undefined/status/1963421506102329505;7,21898E+17;
1,96303E+18;Wed Sep 03 00:09:28 +0000 2025;2;Soal Kelangkaan BBM di SPBU Swasta Bahlil Lahadalia: Mereka Sudah Dapat Kuota Impor https://t.co/6fRjD1n94M #golkarsolid #partaigolkar #bahlillahadalia #golkarpedia #BahlilLahadalia #kawanbahlil https://t.co/VOI2fUIRO5;1,96303E+18;https://pbs.twimg.com/media/Gz4WysnaIAA6dZh.jpg;;in;;0;0;1;https://x.com/undefined/status/1963031552881000613;1,57656E+18;
1,96285E+18;Tue Sep 02 12:25:37 +0000 2025;0;@9H0st66 Berdasarkan data terkini pernyataan Bahlil soal Shell dan BP beli BBM dari Pertamina bertujuan mengelola impor dan memanfaatkan stok nasional yang cukup. Sumber seperti Kompas dan CNN menunjukkan ini untuk atasi kekurangan di SPBU swasta tanpa kelangkaan nasional. Namun kritik;1,96285E+18;;9H0st66;in;;0;1;0;https://x.com/undefined/status/1962854425263002017;1,72067E+18;
1,96277E+18;Tue Sep 02 06:33:02 +0000 2025;0;Menteri ESDM Bahlil Lahadalia mempersilakan SPBU swasta yakni Shell dan BP untuk membeli BBM dari Pertamina. Bahlil menyampaikan bahwa Kementerian ESDM sdh memberikan kuota impor BBM tambahan utk SPBU swasta sebesar 10 persen apabila dibandingkan dgn kuota impor BBM pada 2024. https://t.co/engxAVbWXl;1,96277E+18;https://pbs.twimg.com/media/Gz0kz6OacAA-OEC.jpg;;in;;0;0;0;https://x.com/undefined/status/1962765693369339936;1,2801E+18;
1,96276E+18;Tue Sep 02 06:21:32 +0000 2025;195;Dear @KPK_RI Tolong kelen pantau si Bahlil soal pengajuan tambahan kuota impor dari SPBU asing krn stok mereka habis .soalnya ada tawaran ini itu dan yg parah si bahlil sodorkan jatah Pertamaian buat mereka jual . Yg terakhir itu klu dah terjadi (korupsi);1,96276E+18;;;in;;1;0;105;https://x.com/undefined/status/1962762800595636509;1,68263E+18;
1,96273E+18;Tue Sep 02 04:12:13 +0000 2025;0;Bahlil Tepis Stok BBM di SPBU Swasta Langka Sebut Kuota Impor Sudah Ditambah https://t.co/A9LgPY9ia3;1,96273E+18;;;in;;0;0;1;https://x.com/undefined/status/1962730254235247020;41730943;
1,96256E+18;Mon Sep 01 17:11:50 +0000 2025;0;Tepis Stok Langka Bahlil Ungkap SPBU Swasta Minta Tambah Kuota Impor BBM https://t.co/U3q7bhSuKn;1,96256E+18;;;in;;0;0;0;https://x.com/undefined/status/1962564067073368494;135795460;
1,96254E+18;Mon Sep 01 15:44:30 +0000 2025;2;Menteri Energi dan Sumber Daya Mineral Bahlil Lahadalia menyatakan kuota impor bahan bakar minyak (BBM) untuk stasiun pengisian bahan bakar umum (SPBU) swasta sudah ditambah pada tahun 2025. Klik untuk baca: https://t.co/yrUhFigGMN | #Bahlil #BBM https://t.co/BDx038ouz7;1,96254E+18;https://pbs.twimg.com/media/GzxZe0taEAEe3SW.jpg;;in;;1;0;1;https://x.com/undefined/status/1962542087616037360;23343960;
1,96254E+18;Mon Sep 01 15:40:14 +0000 2025;4;BBM di SPBU Swasta Langka Bahlil Sebut Kuota Impor Sudah Ditambah https://t.co/elbOiA1jel https://t.co/91BpS6ixBd;1,96254E+18;https://pbs.twimg.com/media/GzxYpoJbUAAou3f.jpg;;in;;3;7;2;https://x.com/undefined/status/1962541011445698705;23343960;
1,96207E+18;Sun Aug 31 08:36:45 +0000 2025;0;BBM SPBU Swasta Masih Kosong Meski Kuota Impor Ditambah Bahlil: Silakan Beli ke Pertamina https://t.co/7lQQnGlCdH;1,96207E+18;;;in;;0;0;0;https://x.com/undefined/status/1962072053798039880;1,63622E+18;
1,96174E+18;Sat Aug 30 10:42:33 +0000 2025;0;Eh Bahlil kontol. Mending lo skrg gawe yg bener biar bensin2 spbu swasta pada ada lagi stok nya tambahin impor nya. Sadar diri pertamina udah gadpt kepercayaan lagi dari rakyat. Anjink;1,96174E+18;;;in;;0;0;0;https://x.com/undefined/status/1961741322332913740;1639587960;
1,96171E+18;Sat Aug 30 08:43:47 +0000 2025;0;BBM SPBU Swasta Masih Kosong Meski Kuota Impor Naik Bahlil: Silakan Beli di Pertamina https://t.co/S7ActO08NF;1,96171E+18;;;in;;0;0;0;https://x.com/undefined/status/1961711434498511197;86728042;
1,96136E+18;Fri Aug 29 09:20:17 +0000 2025;12;Menteri ESDM Bahlil Lahadalia menegaskan SPBU swasta yang kekurangan pasokan BBM dapat membeli langsung dari Pertamina karena stok nasional masih cukup bahkan pemerintah sudah menambah kuota impor BBM swasta hingga 10% tahun ini. Simak selengkapnya: https://t.co/1sSIBjQoRq https://t.co/bNZO7YpfSK;1,96136E+18;https://pbs.twimg.com/media/Gzgk43obYAAa289.jpg;;in;;6;5;6;https://x.com/undefined/status/1961358230808137958;1,58297E+18;
1,96091E+18;Thu Aug 28 03:35:36 +0000 2025;1;Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menyebut seluruh perusahaan SPBU telah mendapatkan kuota impor bahan bakar minyak (BBM). Hal ini merespons adanya kelangkaan BBM di SPBU milik perusahaan swasta seperti Shell dan BP. Bahkan Bahlil menyebut kuota https://t.co/ndvmx2VGWy;1,96091E+18;https://pbs.twimg.com/media/GzaMbKea4AAzRfJ.jpg;;in;;0;0;0;https://x.com/undefined/status/1960909102303076416;132078023;
1,96089E+18;Thu Aug 28 03:34:12 +0000 2025;0;@Alwi08129 @ARSIPAJA Berdasarkan berita terkini stok BBM di Shell dan Vivo kosong karena keterlambatan izin impor dari Kementerian ESDM. Bahlil Lahadalia (Menteri ESDM) menyatakan negara hadir melalui Pertamina untuk memastikan pasokan. Shell memang berencana keluar dari bisnis SPBU di Indonesia;1,96091E+18;;Alwi08129;in;;0;1;0;https://x.com/undefined/status/1960908747758559507;1,72067E+18;
1,96089E+18;Thu Aug 28 02:13:58 +0000 2025;0;BBM di SPBU Swasta Langka Bahlil: Sudah Dapat Kuota Impor https://t.co/HzAlO2fM79;1,96089E+18;;;in;;0;2;1;https://x.com/undefined/status/1960888560229474758;132078023;
1,96068E+18;Wed Aug 27 12:07:47 +0000 2025;2;Menteri ESDM Bahlil Lahadalia menanggapi kelangkaan bahan bakar minyak (BBM) yang terjadi di sejumlah Stasiun Pengisian Bahan Bakar Umum (SPBU) swasta. Bahlil menegaskan pemerintah telah menambah kuota impor BBM untuk perusahaan-perusahaan swasta tersebut. Ia menambahkan https://t.co/x190pre78s;1,96068E+18;https://pbs.twimg.com/ext_tw_video_thumb/1960675518300479492/pu/img/ncYm0kZmWPZZEP51.jpg;;in;;1;9;3;https://x.com/undefined/status/1960675611342725136;57261519;
1,96068E+18;Wed Aug 27 12:06:06 +0000 2025;1;BBM Langka di SPBU Swasta Bahlil Singgung Kuota Impor Cukup https://t.co/nLqhzXDDtm via @InvestorID;1,96068E+18;;;in;;1;0;0;https://x.com/undefined/status/1960675187365699960;238091066;
1,96064E+18;Wed Aug 27 09:27:08 +0000 2025;0;Bahlil Pastikan SPBU Swasta Sudah Dapat Kuota Impor BBM https://t.co/gSMOusG5cd;1,96064E+18;;;in;;0;1;0;https://x.com/undefined/status/1960635178382188706;8,47373E+17;
1,89584E+18;Sat Mar 01 14:22:03 +0000 2025;0;Beginilah bukti half truth itu bisa jadi the whole lie: Bahlil mengatakan Shell Indonesia sudah mengantongi izin imporÂ BBMÂ sejak Januari 2025. Another truth: izin diajukan sejak September 2024. Butuh 20-an hari mendatangkan stok baru https://t.co/5NCdK1;1,89584E+18;;;in;;0;0;0;https://x.com/undefined/status/1895841971127927148;18660644;
1,89495E+18;Thu Feb 27 12:17:35 +0000 2025;0;@LambeResing Bahlul berani ngomong beberapa hari setelah buka izin (tanggal 3 Feb di berita) Dan dia kira sekali izin dibuka tiba2 bahan bakarnya teleportasi sendiri ke masing2 SPBU https://t.co/Zl6ojeDTQh;1,89509E+18;;LambeResing;in;;0;0;0;https://x.com/undefined/status/1895085870526648697;332095656;
1,88663E+18;Tue Feb 04 04:31:41 +0000 2025;0;Bahlil Buka Suara Soal Penyebab BBM di SPBU Shell dan BP AKR Kosong Padahal Sudah Dapat Izin Impor https://t.co/zNqaVYQarp;1,88663E+18;;;in;;0;0;0;https://x.com/undefined/status/1886633702178087276;1,66045E+18;
1,88637E+18;Mon Feb 03 11:07:09 +0000 2025;1;Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menyampaikan sudah memberi izin impor bahan bakar minyak (BBM) untuk stasiun pengisian bahan bakar (SPBU) swasta sejak Januari 2025. https://t.co/cMYI0g64ir;1,88637E+18;;;in;;0;0;0;https://x.com/undefined/status/1886370836342566913;18071520;
1,88633E+18;Mon Feb 03 08:20:12 +0000 2025;1;Bahlil Pastikan Tiada Masalah Izin Impor BBM untuk SPBU Shell https://t.co/csAgkOkJcS;1,88633E+18;;;in;;1;3;0;https://x.com/undefined/status/1886328825702944900;4187275698;
1,99164E+18;Thu Nov 20 23:00:10 +0000 2025;2;Menteri ESDM Bahlil Lahadalia mengatakan bahwa masyarakat Indonesia tak akan mengalami kelangkaan Bahan Bakar Minyak (BBM) meski hingga saat ini masih ada SPBU swasta yang stok bahan bakarnya kosong. Selengkapnya : https://t.co/RjS9WZlRuo #vivacoidÂ #bahlilÂ #bbm https://t.co/CiRRcS;1,99164E+18;https://pbs.twimg.com/media/G6O8iDMXAAAjFHn.jpg;;in;;1;0;0;https://x.com/undefined/status/1991642756754682124;41730943;
1,98854E+18;Wed Nov 12 09:11:59 +0000 2025;0;Mediasi gugatan perdata terhadap Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia terkait dengan kelangkaan bahan bakar minyak (BBM) di sejumlah pom bensin swasta terancam deadlock karena para pihak tidak dapat mencapai kesepakatan. https://t.co/Q9sKkkl4Qk.;1,98854E+18;;;in;;0;0;0;https://x.com/undefined/status/1988535232358691224;106247388;
1,98817E+18;Tue Nov 11 08:52:47 +0000 2025;0;Investigasi menyeluruh dan transparan diperlukan untuk situasi seperti ini apalagi saat publik memiliki sedikit pilihan karena SPBU swasta jarang yang beroperasi karena kelangkaan stok. Negara perlu hadir untuk melindungi konsumen BBM agar roda-roda mereka yang menyokong;1,98817E+18;;KompasTV;in;;0;1;0;https://x.com/undefined/status/1988168012965527892;71436318;
1,98445E+18;Sun Nov 02 01:43:19 +0000 2025;0;@uyhaw95 @GNFI Berdasarkan info terkini (2025) kualitas BBM di SPBU swasta sedang jadi perdebatan. Beberapa sumber bilang speknya sama dengan Pertamina karena pasokannya dari sana pasca-kelangkaan stok sejak Agustus. Tapi ada klaim perbedaan aditif (misalnya Shell lebih baik). Secara resmi ;1,9848E+18;;uyhaw95;in;;0;0;0;https://x.com/undefined/status/1984798444561793129;1,72067E+18;
1,98453E+18;Sat Nov 01 07:52:30 +0000 2025;34;Setelah hampir dua bulan mengalami kelangkaan pasokan SPBU swasta kini kembali menyediakan Bahan Bakar Minyak (BBM) secara bertahap di sejumlah lokasi mengembalikan aktivitas yang sempat sepi menjadi normal. Ketersediaan BBM RON 92 ini merupakan hasil dari kerja sama B2B https://t.co/R0VWVlBRQm;1,98453E+18;https://pbs.twimg.com/ext_tw_video_thumb/1984528876832505856/pu/img/waEiNyodSYU_-S5q.jpg;;in;;1;7;10;https://x.com/undefined/status/1984528962681229731;57261519;
1,98451E+18;Sat Nov 01 06:52:04 +0000 2025;0;Kelangkaan BBM di SPBU swasta bukan karena stok habis tapi akibat kebijakan keliru. Di bawah kendali Menteri ESDM Bahlil impor BBM untuk SPBU swasta dibatasi dan mereka harus membeli dari Pertamina. Dampaknya masyarakat kehilangan akses pilihan energi yangÂ lebihÂ beragam. https://t.co/WMwoaR;1,98451E+18;https://pbs.twimg.com/amplify_video_thumb/1984512872534458369/img/GzZdiBH6PS-O1OFn.jpg;;in;;0;0;0;https://x.com/undefined/status/1984513757331276190;1,88893E+18;
1,98449E+18;Sat Nov 01 05:30:00 +0000 2025;2;Kelangkaan BBM di SPBU swasta sudah mendapat jalan keluar namun masih ada kendala. Pemerintah pun memastikan pasokan segera kembali normal. Apakah polemik ini akan mereda? Simak penjelasannya di #NewsOrHoaxs sebentar lagi di KompasTV https://t.co/rUTSoY7Gv2 https://t.co/T5NykCdJkc;1,98449E+18;https://pbs.twimg.com/media/G4lZIcZbYAAZThq.jpg;;in;;0;0;0;https://x.com/undefined/status/1984493101927321969;71436318;
1,98445E+18;Sat Nov 01 02:30:00 +0000 2025;1;Kelangkaan BBM di SPBU swasta sudah mendapat jalan keluar namun masih ada kendala. Pemerintah pun memastikan pasokan segera kembali normal. Apakah polemik ini akan mereda? Simak penjelasannya di #NewsOrHoax Sabtu 1 November 2025 pkl 12.30 di KompasTV https://t.co/rUTSoY8ekA https://t.co/er1JLuLryO;1,98445E+18;https://pbs.twimg.com/media/G4lZIcZbYAAZThq.jpg;;in;;0;3;2;https://x.com/undefined/status/1984447803981181409;71436318;
1,98443E+18;Sat Nov 01 01:30:00 +0000 2025;1;Kelangkaan BBM di SPBU swasta sudah mendapat jalan keluar namun masih ada kendala. Pemerintah pun memastikan pasokan segera kembali normal. Apakah polemik ini akan mereda? Simak penjelasannya di #NewsOrHoax Sabtu 1 November 2025 pkl 12.30 di KompasTV https://t.co/rUTSoY8ekA https://t.co/2ce3hIf5fq;1,98443E+18;https://pbs.twimg.com/media/G4lZIcZbYAAZThq.jpg;;in;;0;0;0;https://x.com/undefined/status/1984432704440713390;71436318;
1,98427E+18;Fri Oct 31 14:30:00 +0000 2025;1;Kelangkaan BBM di SPBU swasta sudah mendapat jalan keluar namun masih ada kendala. Pemerintah pun memastikan pasokan segera kembali normal. Apakah polemik ini akan mereda? Simak penjelasannya di #NewsOrHoax Sabtu 1 November 2025 pkl 12.30 di KompasTV https://t.co/rUTSoY7Gv2 https://t.co/t3HRuFjJ7A;1,98427E+18;https://pbs.twimg.com/media/G4lZIcZbYAAZThq.jpg;;in;;0;1;0;https://x.com/undefined/status/1984266611889463365;71436318;
1,98424E+18;Fri Oct 31 12:30:01 +0000 2025;2;Kelangkaan BBM di SPBU swasta sudah mendapat jalan keluar namun masih ada kendala. Pemerintah pun memastikan pasokan segera kembali normal. Apakah polemik ini akan mereda? Simak penjelasannya di #NewsOrHoax Sabtu 1 November 2025 pkl 12.30 di KompasTV https://t.co/rUTSoY8ekA https://t.co/0lFqTw54wL;1,98424E+18;https://pbs.twimg.com/media/G4lZIcZbYAAZThq.jpg;;in;;0;0;1;https://x.com/undefined/status/1984236414431879228;71436318;
1,98412E+18;Fri Oct 31 04:39:27 +0000 2025;6;Kelangkaan BBM masih terjadi di beberapa Badan Usaha (BU) penyedia BBM swasta. Namun untuk BP terpantau mulai tersedia kembali BBM dengan RON 92. Baca Selengkapnya https://t.co/Qvy2W8TFsU ~NA #KelangkaanBBM #RON92 #BBMSwasta https://t.co/ytP9nnxdBO;1,98412E+18;https://pbs.twimg.com/media/G4kAw44b0AAgD3z.jpg;;in;;1;3;4;https://x.com/undefined/status/1984117995820741041;23343960;
1,98412E+18;Fri Oct 31 04:37:30 +0000 2025;0;Kelangkaan BBM masih terjadi di beberapa Badan Usaha (BU) penyedia BBM swasta. Namun untuk BP terpantau mulai tersedia kembali BBM dengan RON 92. Baca Selengkapnya https://t.co/q8qOzRO8UM ~NA #KelangkaanBBM #RON92 #BBMSwasta https://t.co/jVKvNudYB4;1,98412E+18;https://pbs.twimg.com/media/G4kAWBFa8AU5TQ8.jpg;;in;;0;0;0;https://x.com/undefined/status/1984117504151842870;3042677100;
1,98391E+18;Thu Oct 30 14:54:56 +0000 2025;0;Setelah sempat mengalami kelangkaan badan usaha swasta BP-AKR memastikan saat ini pasokan bahan bakar minyak (BBM) jenis BP 92 telah tersedia di jaringan stasiun pengisian bahan bakar umum (SPBU). #IDNTimesBusiness https://t.co/RVKlXSXpoW https://t.co/b2OArxLvwt;1,98391E+18;https://pbs.twimg.com/media/G4hEFEra8AAzuWQ.jpg;;in;;0;0;0;https://x.com/undefined/status/1983910496400183766;388190238;
1,9834E+18;Wed Oct 29 05:19:13 +0000 2025;3;Di tengah kelangkaan BBM di SPBU Swasta dan kebuntuan kebijakan gerakan warga bantu warga jadi napas sementara bagi SPBU swasta dan para pekerjanya. https://t.co/knxQ0ZuL4w;1,9834E+18;;;in;;0;0;4;https://x.com/undefined/status/1983403227451416775;1521159020;
1,98293E+18;Mon Oct 27 22:03:57 +0000 2025;0;@sirulhaq Belum ada tersangka resmi yang diumumkan terkait dugaan penimbunan atau penjualan gelap BBM dalam kelangkaan stok SPBU swasta sejak Agustus 2025. Isu utama berasal dari kuota impor habis bagi swasta seperti Shell dan Vivo sehingga bergantung pada Pertamina yang distribusinya;1,98293E+18;;sirulhaq;in;;0;1;0;https://x.com/undefined/status/1982931299867472316;1,72067E+18;
1,98205E+18;Sat Oct 25 11:44:27 +0000 2025;0;KONTROVERSI #4 (Sep 2025): Paksa SPBU Swasta Paksa SPBU swasta (Shell BP) beli BBM Pertamina! Hasil: SPBU tutup Ada yang jual kopi instead Kelangkaan BBM Tuduhan monopoli Investor protes. Sentimen negatif 70% di X!;1,98205E+18;;dimarsasongko98;in;;0;1;0;https://x.com/undefined/status/1982050620749279727;1,78162E+18;
1,982E+18;Sat Oct 25 08:27:32 +0000 2025;0;Makin dibaca makin gak paham ni orang tolol apa gimana https://t.co/yhD7xmGpaU;1,982E+18;;;in;;0;1;0;https://x.com/undefined/status/1982001065060184441;7,4814E+17;
1,98121E+18;Thu Oct 23 03:59:11 +0000 2025;5;Di balik langkanya BBM di SPBU swasta ada ancaman tak kasat mata seperti PHK massal dan laju pertumbuhan ekonomi nasional yang melambat. https://t.co/MDF3pQgylh;1,98121E+18;;;in;;0;0;1;https://x.com/undefined/status/1981208759356838289;1521159020;
